id,disagree,agree,emotion,fact,nasty,nice,attacking,respectful,sarcasm
6314,True,False,True,False,False,True,False,True,True
6315,True,False,False,True,False,True,False,True,True
6316,False,False,False,True,False,True,False,True,False
6320,True,False,False,True,False,False,False,False,False
6321,True,False,False,False,False,False,True,False,False
6322,True,False,False,False,False,False,True,False,False
6323,False,False,False,False,False,True,False,True,False
6324,True,False,False,False,True,False,True,False,True
6325,True,False,True,False,True,False,True,False,False
6326,True,False,False,True,False,False,False,False,False
6330,True,False,False,True,False,True,False,True,False
6331,False,True,False,False,False,True,False,True,False
6332,True,False,True,False,False,True,False,False,False
6333,False,False,False,False,False,True,False,False,False
6334,True,False,True,False,False,True,False,True,False
6335,False,True,True,False,False,True,False,True,False
6336,True,False,True,False,False,True,False,True,False
6340,True,False,False,False,False,True,False,True,False
6341,False,False,False,True,False,True,False,True,False
6342,True,False,False,False,False,False,False,False,False
6343,True,False,False,False,False,True,False,True,False
6344,True,False,False,False,False,True,False,True,False
6345,False,False,False,False,False,True,False,True,False
6346,False,False,False,False,False,True,False,False,False
6350,True,False,True,False,True,False,True,False,False
6351,True,False,True,False,True,False,True,False,False
6352,True,False,False,True,False,False,True,False,False
6353,True,False,False,True,False,True,False,True,False
6354,False,False,False,False,False,True,False,True,False
6355,False,True,False,False,False,True,False,True,False
6356,False,False,False,False,False,True,False,False,False
6360,False,False,False,True,False,True,False,True,False
6361,True,False,True,False,False,False,True,False,False
6362,False,False,False,False,False,True,False,True,False
6363,True,False,False,False,False,False,False,False,False
6364,True,False,False,True,False,False,False,False,False
6365,True,False,False,False,False,False,False,False,False
6366,True,False,True,False,True,False,True,False,True
6370,True,False,False,False,False,False,False,False,False
6371,False,False,False,True,False,False,False,True,False
6372,False,True,False,False,False,True,False,False,False
6373,False,False,False,False,False,False,False,False,False
6374,True,False,False,False,False,False,False,False,False
6375,True,False,False,False,False,False,False,False,False
6376,True,False,False,False,False,False,False,False,False
6380,True,False,False,False,False,True,False,True,False
6381,True,False,False,False,False,False,False,False,False
6382,True,False,False,False,False,True,False,True,False
6383,False,True,True,False,False,True,False,True,False
6384,True,False,False,True,False,False,False,False,False
6385,False,False,False,True,False,False,False,False,False
6386,True,False,True,False,True,False,True,False,False
6390,False,True,False,False,False,True,False,True,False
6391,True,False,False,True,False,True,False,True,False
6392,False,True,False,False,False,True,False,True,False
6393,True,False,False,False,False,False,True,False,False
6394,False,False,True,False,False,False,True,False,False
6395,False,True,True,False,True,False,True,False,True
6396,False,False,False,False,False,True,False,True,False
6400,False,False,False,False,False,False,False,False,False
6401,False,True,False,False,False,False,False,False,False
6402,True,False,False,False,True,False,True,False,False
6403,False,False,True,False,False,False,False,False,False
6404,True,False,False,True,True,False,True,False,False
6405,True,False,False,False,False,True,False,False,False
6406,True,False,True,False,True,False,True,False,False
6410,True,False,True,False,False,False,True,False,False
6411,True,False,False,False,False,True,False,True,False
6412,True,False,True,False,False,True,False,False,False
6413,True,False,False,True,False,True,False,True,False
6414,True,False,False,True,False,True,False,True,False
6415,True,False,False,True,False,True,False,True,False
6416,True,False,False,False,False,False,False,False,False
6420,True,False,True,False,True,False,True,False,False
6421,False,False,False,True,False,False,False,False,False
6422,True,False,False,False,False,True,False,False,False
6423,False,False,False,True,False,False,False,False,False
6424,True,False,False,True,False,False,False,False,False
6425,True,False,False,False,False,False,False,False,False
6426,False,False,False,True,False,False,False,False,False
6430,False,False,False,False,False,False,False,False,False
6431,True,False,False,True,False,False,False,False,False
6432,False,False,False,False,False,True,False,False,False
6433,False,False,True,False,False,False,False,False,True
6434,True,False,False,False,True,False,True,False,False
6435,False,False,False,True,False,False,False,False,False
6436,False,False,False,False,True,False,True,False,False
6440,False,False,False,False,False,False,False,False,False
6441,False,True,False,False,False,True,False,True,False
6442,True,False,False,False,False,False,True,False,True
6443,True,False,False,True,False,True,False,True,False
6444,True,False,True,False,True,False,True,False,True
6445,True,False,False,True,False,True,False,True,False
6446,False,False,False,True,False,True,False,True,False
6450,True,False,False,False,True,False,True,False,False
6451,True,False,False,True,False,False,False,False,False
6452,False,True,False,False,False,False,False,False,False
6453,True,False,False,True,True,False,True,False,False
6454,True,False,True,False,True,False,True,False,False
6455,True,False,True,False,True,False,True,False,False
6456,True,False,True,False,True,False,True,False,True
6460,True,False,False,False,False,True,False,True,True
6461,False,False,False,True,False,True,False,True,False
6462,False,False,False,True,False,True,False,True,False
6463,True,False,True,False,False,True,False,True,False
6464,False,False,False,False,False,True,False,False,False
6465,True,False,False,True,False,True,False,True,False
6466,True,False,False,True,False,True,False,True,False
6470,True,False,True,False,False,False,False,False,False
6471,False,True,False,False,False,True,True,False,False
6472,False,False,True,False,False,True,False,False,False
6473,False,False,True,False,False,False,False,False,False
6474,True,False,True,False,True,False,True,False,False
6475,False,False,True,False,False,True,True,False,False
6476,False,False,True,False,False,False,True,False,False
6480,True,False,False,True,False,True,False,False,False
6481,True,False,False,True,False,True,False,True,False
6482,True,False,False,False,False,False,False,False,False
6483,False,False,True,False,False,True,False,True,False
6484,True,False,False,True,True,False,True,False,False
6485,True,False,False,False,False,False,False,False,False
6486,True,False,False,False,False,True,False,False,False
6490,True,False,False,False,False,False,False,True,False
6491,True,False,True,False,False,False,True,False,False
6492,True,False,False,False,False,True,False,True,False
6493,False,False,False,False,False,True,False,True,False
6494,True,False,True,False,True,False,True,False,False
6495,True,False,False,False,False,False,False,False,False
6496,True,False,True,False,True,False,True,False,False
6500,True,False,False,True,False,True,False,False,False
6501,False,False,False,False,False,True,False,True,False
6502,True,False,False,True,False,False,False,False,False
6503,True,False,False,False,False,True,False,False,False
6504,True,False,False,False,False,True,False,False,False
6505,True,False,False,True,False,False,False,False,False
6506,True,False,False,False,False,False,False,False,False
6510,False,True,True,False,False,True,False,True,True
6511,False,True,False,True,False,True,False,True,False
6512,True,False,False,True,False,True,False,False,False
6513,True,False,False,True,False,False,False,False,False
6514,True,False,False,True,False,False,True,False,False
6515,False,True,True,False,False,True,False,True,False
6516,True,False,True,False,False,False,False,False,False
6520,True,False,False,True,False,True,False,True,False
6521,True,False,False,True,False,False,True,False,False
6522,False,False,False,True,False,True,False,True,False
6523,False,False,False,False,False,False,False,False,True
6524,True,False,False,True,False,True,False,True,False
6525,True,False,False,True,False,True,False,True,False
6526,True,False,False,True,False,True,False,True,False
6530,True,False,False,False,False,False,False,False,False
6531,True,False,False,True,False,False,False,False,True
6532,True,False,False,True,False,False,False,False,False
6533,False,True,False,True,False,True,False,True,False
6534,False,False,False,False,False,True,False,True,False
6535,False,True,False,True,False,True,False,True,False
6540,False,False,False,False,False,True,False,True,False
6541,True,False,False,True,False,True,False,False,False
6542,True,False,False,False,False,True,False,False,False
6543,True,False,False,False,False,False,False,False,False
6544,False,False,False,True,False,True,False,True,False
6545,False,False,False,False,False,True,False,False,True
6546,False,False,True,False,False,False,False,False,True
6550,False,True,False,False,False,False,False,False,False
6551,True,False,False,True,False,False,False,False,False
6552,False,False,False,False,False,True,False,False,False
6553,False,False,False,False,False,True,False,False,False
6554,True,False,True,False,False,False,True,False,True
6555,True,False,False,True,False,False,False,False,True
6556,True,False,True,False,True,False,True,False,False
6560,True,False,False,True,False,True,False,True,False
6561,True,False,False,True,False,True,False,True,False
6562,True,False,True,False,False,False,True,False,False
6563,False,True,True,False,False,False,False,False,False
6564,True,False,True,False,True,False,True,False,False
6565,False,False,False,False,False,False,False,False,False
6566,False,True,True,False,False,True,False,True,False
6570,True,False,True,False,True,False,True,False,False
6571,True,False,False,True,False,False,False,True,False
6572,False,False,False,True,False,True,False,True,False
6573,False,False,True,False,True,False,True,False,True
6574,True,False,False,False,True,False,True,False,True
6575,True,False,False,False,False,True,False,False,False
6576,True,False,False,False,False,False,False,True,False
6580,True,False,True,False,False,False,False,False,False
6581,True,False,True,False,False,False,False,False,False
6582,False,False,True,False,False,False,False,False,False
6583,False,True,False,False,False,True,False,True,False
6584,True,False,False,True,False,True,False,True,False
6585,False,False,True,False,False,False,False,False,False
6586,True,False,False,True,False,True,False,True,False
6590,True,False,True,False,False,True,False,False,False
6591,True,False,False,False,False,False,False,False,False
6592,False,False,False,False,False,False,False,False,False
6593,True,False,True,False,False,False,True,False,False
6594,True,False,True,False,False,False,False,False,False
6595,True,False,False,True,False,False,False,False,False
6596,False,False,False,False,False,False,False,False,False
6600,True,False,False,False,True,False,True,False,False
6601,False,False,False,False,False,True,False,True,False
6602,True,False,False,False,False,False,True,False,False
6603,False,False,False,True,False,True,False,False,False
6604,False,False,False,False,False,True,False,False,False
6605,False,True,False,False,False,False,False,True,True
6606,True,False,True,False,True,False,True,False,False
6610,False,True,False,False,False,True,False,True,False
6611,True,False,False,False,False,False,False,False,False
6612,False,True,False,False,False,True,False,True,False
6613,True,False,True,False,True,False,True,False,True
6614,True,False,True,False,True,False,True,False,True
6615,True,False,False,False,False,False,False,False,False
6616,False,True,False,False,False,True,False,True,False
6620,False,False,False,False,False,False,False,False,False
6621,True,False,False,False,False,False,False,False,False
6622,True,False,True,False,False,True,False,True,False
6623,True,False,True,False,False,False,False,False,False
6624,True,False,False,False,False,True,False,False,False
6625,True,False,True,False,False,True,False,True,False
6626,False,False,False,True,False,False,False,False,False
6630,True,False,False,False,False,False,False,False,False
6631,True,False,False,True,False,True,False,False,False
6632,False,False,True,False,False,True,False,True,False
6633,True,False,False,True,False,False,True,False,False
6634,True,False,True,False,False,False,False,False,False
6635,True,False,False,False,False,False,False,False,False
6636,True,False,True,False,True,False,True,False,False
6640,False,False,False,False,False,True,False,True,False
6641,False,False,False,False,False,True,False,True,False
6642,True,False,True,False,False,False,True,False,True
6643,True,False,True,False,True,False,True,False,True
6644,False,False,False,True,False,False,False,False,False
6645,True,False,False,True,False,False,False,False,False
6646,True,False,False,True,False,True,False,True,False
6650,False,False,False,False,False,True,False,True,False
6651,False,False,False,True,False,True,False,True,False
6652,False,False,False,True,False,True,False,True,False
6653,False,True,True,False,False,True,False,True,False
6654,True,False,True,False,False,True,False,True,False
6655,True,False,False,True,False,False,False,True,False
6656,False,True,True,False,False,True,False,True,False
6660,True,False,False,True,False,False,False,True,False
6661,True,False,False,True,False,True,False,True,False
6662,True,False,True,False,True,False,True,False,True
6663,True,False,False,False,True,False,True,False,True
6664,False,True,False,True,False,True,False,True,False
6665,False,False,False,False,True,False,True,False,True
6666,True,False,False,True,False,False,False,False,True
6670,False,False,True,False,False,True,False,False,False
6671,False,False,False,False,False,False,False,False,False
6672,False,True,False,False,False,True,False,True,False
6673,True,False,True,False,False,False,True,False,False
6674,False,False,True,False,False,False,False,False,False
6675,True,False,True,False,False,False,True,False,False
6676,True,False,True,False,False,False,False,False,False
6680,True,False,True,False,True,False,True,False,True
6681,False,False,False,False,True,False,False,False,False
6682,True,False,True,False,False,False,False,False,False
6683,True,False,True,False,False,False,False,False,True
6684,True,False,False,False,True,False,True,False,False
6685,True,False,False,False,False,False,False,False,False
6686,True,False,False,True,True,False,True,False,False
6690,True,False,True,False,True,False,True,False,False
6691,True,False,False,True,False,False,False,False,False
6692,False,False,False,False,False,False,False,False,False
6693,False,False,False,True,False,True,False,True,False
6694,True,False,True,False,True,False,True,False,True
6695,True,False,False,True,False,True,False,True,False
6696,True,False,False,True,False,True,False,False,False
6700,False,False,False,False,False,True,False,False,False
6701,False,False,False,False,False,True,False,True,False
6702,False,False,False,False,False,False,False,True,False
6703,False,False,False,True,False,True,False,False,False
6704,False,False,False,False,False,False,False,False,False
6705,False,False,False,False,False,False,False,False,False
6706,False,False,False,False,False,False,False,False,False
6710,False,False,False,False,False,True,False,True,False
6711,False,True,False,True,False,True,False,True,False
6712,False,True,False,True,False,True,False,True,False
6713,True,False,False,True,False,True,False,True,False
6714,False,False,False,True,False,True,False,False,False
6715,False,True,False,False,False,True,False,True,False
6716,False,False,False,False,False,False,False,True,False
6720,False,True,False,True,False,True,False,True,False
6721,True,False,True,False,False,True,False,True,False
6722,True,False,False,True,False,True,True,False,False
6723,False,True,True,False,False,True,False,True,False
6724,False,True,False,True,False,True,False,True,False
6725,True,False,True,False,False,False,False,True,False
6726,False,True,False,True,False,True,False,True,False
6730,True,False,True,False,False,False,True,False,False
6731,False,False,False,False,False,False,False,False,False
6732,True,False,False,False,False,False,True,False,False
6733,False,False,False,True,False,True,False,True,False
6734,True,False,False,True,False,True,False,False,False
6735,False,False,True,False,False,True,False,False,False
6736,False,False,True,False,False,False,False,False,False
6740,False,True,False,False,False,True,False,True,False
6741,False,True,False,False,False,True,False,True,False
6742,True,False,False,False,False,False,False,False,False
6743,False,False,False,False,False,True,False,False,False
6744,True,False,False,False,False,True,False,False,False
6745,False,False,False,True,False,True,False,False,False
6746,True,False,False,True,False,True,False,False,False
6750,True,False,False,False,False,False,False,False,False
6751,False,False,False,False,False,True,False,False,False
6752,False,False,False,False,False,False,False,False,False
6753,False,False,False,True,False,False,False,False,False
6754,False,False,False,False,False,False,False,False,False
6755,False,False,False,False,False,False,False,False,False
6756,False,False,False,False,True,False,True,False,False
6760,True,False,True,False,False,True,False,True,False
6761,False,False,False,False,False,False,False,False,True
6762,False,False,False,True,False,True,False,True,False
6763,True,False,False,False,False,True,False,True,False
6764,True,False,False,False,False,False,True,False,False
6765,True,False,False,True,False,True,False,True,False
6766,True,False,False,False,True,False,True,False,False
6770,True,False,True,False,True,False,True,False,True
6771,False,False,False,True,False,True,False,True,False
6772,True,False,True,False,True,False,True,False,False
6773,True,False,False,False,False,True,False,False,False
6774,True,False,False,False,True,False,True,False,False
6775,True,False,False,False,False,False,True,False,True
6776,True,False,False,False,False,True,False,False,False
6780,True,False,False,False,False,False,False,False,False
6781,False,False,False,True,False,True,False,True,False
6782,False,False,False,True,False,True,False,True,False
6783,False,True,False,True,False,True,False,True,False
6784,False,False,False,True,False,False,False,False,False
6785,True,False,False,False,False,False,False,False,False
6786,True,False,False,False,False,True,False,True,False
6790,True,False,False,True,False,True,False,True,False
6791,True,False,True,False,False,False,False,False,False
6792,True,False,True,False,True,False,True,False,True
6793,True,False,True,False,False,True,False,False,False
6794,False,False,False,True,False,True,False,True,False
6795,True,False,False,False,False,False,True,False,False
6796,True,False,False,False,False,True,False,False,False
6800,False,False,True,False,False,True,False,True,False
6801,True,False,False,True,False,True,False,True,False
6802,True,False,False,False,False,True,False,True,False
6803,True,False,True,False,False,True,False,True,False
6804,True,False,False,True,False,True,False,True,False
6805,True,False,False,False,False,False,False,False,False
6806,False,False,False,True,False,True,False,True,False
6810,True,False,True,False,False,False,True,False,False
6811,False,False,False,False,False,False,False,False,False
6812,False,True,False,False,False,True,False,True,False
6813,False,False,False,True,False,True,False,True,False
6814,True,False,False,True,False,True,False,False,False
6815,True,False,True,False,False,False,False,False,False
6816,False,False,False,False,False,False,False,False,False
6820,True,False,True,False,False,False,True,False,False
6821,False,False,False,True,False,True,False,True,False
6822,True,False,True,False,False,False,False,False,False
6823,False,True,False,True,False,True,False,True,False
6824,True,False,True,False,False,True,False,True,False
6825,True,False,True,False,False,True,False,True,False
6826,False,True,False,False,False,True,False,True,False
6830,False,True,False,False,False,True,False,True,False
6831,False,False,False,True,False,True,False,True,False
6832,True,False,False,True,False,True,False,True,False
6833,False,False,False,False,False,False,False,False,False
6834,False,False,False,False,False,True,False,True,False
6835,False,True,False,True,False,True,False,True,False
6836,True,False,False,False,False,False,False,False,False
6840,False,False,True,False,False,False,True,False,False
6841,True,False,True,False,False,False,True,False,False
6842,False,True,False,True,False,True,False,False,False
6843,True,False,False,True,False,False,True,False,False
6844,True,False,False,False,False,False,False,False,False
6845,True,False,False,True,False,False,True,False,False
6846,True,False,True,False,False,False,True,False,True
6850,True,False,False,False,False,False,False,False,False
6851,True,False,False,False,False,False,False,False,False
6852,True,False,False,True,False,True,False,True,False
6853,True,False,False,False,False,True,False,False,False
6854,True,False,False,True,False,True,False,True,False
6855,True,False,False,False,False,True,False,False,False
6856,True,False,False,True,False,True,False,True,False
6860,False,False,False,False,False,False,False,True,False
6861,False,False,False,False,False,False,False,False,False
6862,False,False,False,False,False,False,False,False,False
6863,False,False,False,True,False,True,False,True,False
6864,False,False,False,False,False,False,False,False,False
6865,True,False,True,False,False,False,False,False,False
6866,False,False,False,True,False,False,False,False,False
6870,True,False,False,True,False,False,True,False,False
6871,True,False,False,True,False,False,False,False,False
6872,True,False,False,True,False,True,False,True,False
6873,False,True,False,True,False,True,False,False,False
6874,False,True,False,False,False,True,False,True,False
6875,True,False,True,False,False,False,True,False,False
6876,False,False,True,False,True,False,True,False,True
6880,False,False,False,True,False,True,False,True,False
6881,True,False,True,False,False,True,False,True,False
6882,True,False,True,False,False,True,False,True,False
6883,True,False,False,False,False,True,False,False,False
6884,True,False,False,True,False,True,False,True,False
6885,True,False,True,False,False,False,True,False,False
6890,True,False,False,True,False,False,False,False,False
6891,True,False,True,False,True,False,True,False,True
6892,True,False,False,False,False,False,False,False,False
6893,False,False,False,False,False,True,False,False,False
6894,True,False,False,False,False,True,False,True,False
6895,True,False,False,True,False,False,False,False,False
6896,False,False,False,False,False,False,False,False,False
6900,True,False,False,True,False,False,False,False,False
6902,False,False,False,True,False,False,False,True,False
6903,True,False,False,True,False,True,False,True,False
6904,False,False,False,False,False,False,False,True,False
6905,True,False,True,False,False,False,False,False,False
6906,False,False,False,False,False,False,False,True,False
6910,True,False,False,True,False,True,False,True,False
6911,True,False,False,False,False,False,False,False,False
6912,True,False,False,False,False,True,False,True,False
6913,True,False,False,False,True,False,True,False,False
6914,True,False,True,False,False,True,False,True,False
6915,False,False,False,True,False,True,False,True,False
6916,True,False,False,True,False,False,False,False,False
6920,True,False,False,True,False,False,False,False,False
6921,True,False,False,True,False,False,True,False,False
6922,True,False,False,False,False,True,False,True,False
6923,True,False,False,False,False,True,False,True,False
6924,False,True,False,False,False,True,False,True,False
6925,True,False,True,False,False,False,False,False,False
6926,True,False,True,False,False,False,False,False,False
6930,True,False,False,False,False,True,False,False,False
6931,True,False,False,False,False,False,False,False,False
6932,True,False,False,True,False,False,False,False,False
6933,True,False,True,False,False,False,True,False,False
6934,False,False,False,False,False,True,False,False,False
6935,True,False,True,False,False,False,True,False,False
6936,False,False,False,True,False,False,False,True,False
6940,False,True,False,True,False,True,False,True,False
6941,True,False,False,False,False,False,True,False,False
6942,True,False,False,False,False,False,True,False,True
6943,True,False,False,True,True,False,True,False,False
6944,True,False,False,True,False,False,False,False,False
6945,False,False,False,True,False,True,False,True,False
6946,True,False,False,True,False,False,False,False,False
6950,True,False,False,False,False,True,False,True,False
6951,True,False,False,False,False,False,False,False,False
6952,True,False,False,True,False,True,False,True,False
6953,True,False,True,False,True,False,True,False,False
6954,True,False,True,False,False,True,False,True,False
6955,True,False,True,False,False,False,False,False,False
6956,False,True,True,False,False,True,False,True,False
6960,False,True,True,False,False,True,False,True,False
6961,True,False,False,True,False,True,False,True,False
6962,False,False,False,True,False,True,False,True,False
6963,False,False,True,False,False,True,False,True,False
6964,False,False,False,False,False,False,False,False,False
6965,True,False,False,True,False,False,False,False,False
6966,True,False,False,True,False,True,False,True,False
6970,True,False,False,False,False,False,False,False,False
6971,True,False,True,False,False,False,False,False,False
6972,True,False,True,False,False,False,False,False,False
6973,False,False,True,False,False,True,False,False,False
6974,True,False,False,False,False,False,False,False,False
6975,True,False,True,False,False,False,True,False,False
6976,True,False,False,False,False,True,False,False,False
6980,False,False,True,False,False,True,False,True,True
6981,True,False,False,True,False,False,False,False,False
6982,True,False,True,False,True,False,True,False,True
6984,True,False,True,False,True,False,True,False,True
6985,False,False,False,False,False,True,False,True,True
6986,True,False,True,False,True,False,True,False,True
6990,True,False,False,False,True,False,False,False,False
6991,True,False,False,True,False,True,False,True,False
6992,False,False,False,False,False,False,False,True,True
6993,True,False,False,False,False,True,False,True,False
6994,False,False,False,True,False,True,False,True,False
6995,True,False,False,False,False,False,False,True,True
6996,True,False,False,True,False,True,False,False,False
7000,True,False,False,True,False,True,False,True,False
7001,False,False,False,True,False,True,False,True,False
7002,False,False,False,True,False,True,False,True,False
7003,True,False,False,True,False,True,False,True,False
7004,True,False,False,True,False,False,False,True,False
7005,False,False,False,True,False,False,False,False,False
7006,True,False,False,True,False,True,False,False,False
7010,False,False,False,False,False,True,False,True,False
7011,False,True,False,True,False,True,False,True,False
7012,False,False,False,True,False,True,False,False,False
7013,True,False,False,False,False,False,False,False,False
7014,True,False,False,False,True,False,True,False,False
7015,True,False,True,False,True,False,True,False,False
7016,False,False,False,True,False,True,False,False,False
7020,True,False,False,False,False,False,False,False,False
7021,False,False,False,False,False,False,False,False,True
7022,True,False,False,False,False,False,False,False,False
7023,True,False,False,False,True,False,True,False,True
7024,True,False,False,False,False,False,True,False,False
7025,True,False,False,True,False,True,False,True,False
7026,True,False,False,False,False,False,False,False,False
7030,True,False,True,False,False,False,False,False,False
7031,True,False,False,False,True,False,True,False,False
7032,False,False,True,False,False,False,False,False,False
7033,False,True,False,True,False,True,False,True,False
7034,False,True,False,False,False,True,False,True,True
7035,True,False,True,False,True,False,True,False,True
7036,True,False,False,False,False,False,True,False,False
7040,False,False,False,True,False,False,False,False,False
7041,True,False,False,False,False,True,False,True,False
7042,True,False,False,True,False,True,False,True,False
7043,True,False,False,True,False,True,False,True,False
7044,True,False,False,False,False,True,False,True,False
7045,True,False,False,True,False,False,False,False,False
7046,False,True,False,False,False,True,False,True,True
7050,False,True,False,True,False,True,False,True,False
7051,True,False,False,False,True,False,True,False,False
7052,True,False,True,False,True,False,False,False,True
7053,False,False,False,False,False,False,False,False,False
7054,False,False,False,False,False,False,False,False,False
7055,True,False,False,True,False,False,False,False,False
7056,True,False,True,False,False,False,False,False,False
7060,True,False,True,False,True,False,True,False,False
7061,False,False,False,False,False,False,False,False,False
7062,True,False,False,False,False,True,False,True,False
7063,True,False,True,False,True,False,True,False,False
7064,True,False,True,False,True,False,True,False,False
7065,True,False,False,False,True,False,True,False,True
7066,False,False,False,True,False,False,False,False,False
7070,False,True,False,False,False,True,False,True,False
7071,False,False,True,False,True,False,True,False,True
7072,False,True,False,False,False,False,False,False,True
7073,True,False,True,False,False,False,False,False,False
7074,False,True,False,True,False,True,False,True,False
7075,True,False,True,False,False,False,False,False,True
7076,True,False,False,True,False,False,False,False,True
7080,False,False,True,False,True,False,True,False,True
7081,True,False,False,False,False,False,False,False,False
7082,True,False,True,False,False,False,False,False,False
7083,True,False,False,False,False,True,False,False,False
7084,False,False,False,True,False,False,False,False,False
7085,True,False,False,False,False,True,False,True,False
7086,True,False,False,False,False,True,False,True,False
7090,True,False,False,False,False,False,True,False,False
7091,False,False,True,False,False,False,False,False,False
7092,True,False,True,False,False,False,False,False,False
7093,True,False,True,False,False,False,True,False,False
7094,False,False,False,False,False,False,False,False,False
7095,False,False,False,False,False,True,False,True,False
7096,True,False,True,False,False,False,True,False,False
7100,False,False,True,False,False,True,False,False,False
7101,True,False,True,False,True,False,True,False,True
7102,True,False,True,False,False,False,False,False,False
7103,False,False,False,False,False,True,False,False,False
7104,False,False,False,False,False,True,False,True,False
7105,True,False,False,False,False,True,False,False,False
7106,True,False,True,False,True,False,True,False,True
7110,True,False,False,False,False,True,False,True,False
7111,False,True,False,False,False,True,False,True,False
7112,True,False,False,True,False,True,False,True,False
7113,True,False,False,False,False,True,False,False,False
7114,False,False,False,False,False,True,False,True,False
7115,False,False,False,False,False,False,False,False,False
7116,True,False,False,True,False,True,False,False,False
7120,True,False,True,False,True,False,True,False,False
7121,True,False,False,True,False,True,False,True,False
7122,True,False,True,False,True,False,True,False,False
7123,True,False,True,False,True,False,True,False,True
7124,True,False,False,False,True,False,True,False,False
7125,True,False,False,True,False,False,False,False,False
7126,False,False,False,False,True,False,True,False,False
7130,True,False,True,False,True,False,True,False,False
7131,True,False,False,False,True,False,True,False,False
7132,False,False,False,True,False,True,False,True,False
7133,True,False,True,False,True,False,True,False,False
7134,True,False,False,True,False,True,False,False,False
7135,True,False,False,True,False,True,False,True,False
7136,False,False,False,True,False,True,False,True,False
7140,True,False,False,True,False,True,False,False,False
7141,False,True,False,True,False,True,False,True,False
7142,False,False,False,True,False,True,False,True,False
7143,True,False,False,True,False,True,False,True,False
7144,True,False,False,False,False,False,False,False,False
7145,True,False,False,False,False,False,False,False,False
7146,False,False,False,False,False,True,False,True,False
7150,True,False,False,True,False,True,False,True,False
7151,False,True,True,False,False,True,False,True,False
7152,False,True,True,False,False,True,False,True,False
7153,False,False,False,False,False,False,False,False,False
7154,False,True,True,False,False,True,False,True,False
7155,True,False,True,False,False,False,False,False,False
7156,False,True,False,False,False,True,False,True,False
7160,False,True,False,True,False,True,False,True,False
7161,False,False,False,True,False,True,False,True,False
7162,True,False,False,True,False,True,False,True,False
7163,False,False,False,False,False,True,False,True,False
7164,True,False,False,False,False,True,False,True,False
7165,True,False,False,True,False,False,True,False,False
7166,False,False,True,False,False,True,False,True,False
7170,False,False,False,False,False,False,False,False,False
7171,True,False,False,True,False,False,False,False,False
7172,False,True,False,True,False,True,False,True,False
7173,True,False,False,True,False,True,False,True,False
7174,False,False,False,False,False,False,False,False,False
7175,True,False,False,False,False,True,False,True,False
7176,True,False,False,True,False,True,False,True,False
7180,False,False,False,False,False,False,False,False,False
7181,True,False,True,False,False,False,True,False,False
7182,False,False,False,False,False,False,False,False,False
7183,True,False,True,False,False,False,True,False,False
7184,False,False,False,False,False,False,False,False,False
7185,True,False,False,False,False,False,False,False,False
7186,True,False,True,False,True,False,True,False,True
7190,True,False,False,False,False,False,False,False,False
7191,True,False,False,True,False,False,False,False,False
7192,False,False,False,True,False,False,False,False,False
7193,True,False,False,True,False,False,False,False,False
7194,True,False,True,False,False,True,False,True,False
7195,False,False,False,False,False,False,False,False,False
7196,True,False,True,False,False,False,True,False,False
7200,True,False,False,False,False,False,False,False,False
7201,False,False,False,False,False,True,False,False,False
7202,True,False,False,False,False,False,False,False,False
7203,True,False,False,False,False,False,True,False,False
7204,True,False,False,False,False,False,False,False,False
7205,True,False,False,False,False,False,False,False,False
7206,False,False,True,False,False,False,False,False,False
7210,True,False,True,False,False,True,False,True,False
7211,True,False,False,True,False,True,False,True,False
7212,True,False,True,False,True,False,False,False,True
7213,True,False,False,False,False,False,False,False,False
7214,False,True,False,False,False,False,False,False,False
7215,True,False,True,False,False,False,True,False,True
7216,True,False,True,False,False,True,False,True,False
7221,False,False,True,False,False,False,False,False,False
7222,True,False,True,False,True,False,True,False,True
7223,True,False,False,False,False,False,False,False,False
7224,True,False,False,True,False,True,False,False,False
7225,True,False,True,False,False,False,True,False,False
7226,False,False,False,False,False,False,False,False,False
7230,False,False,True,False,True,False,False,False,False
7231,False,True,False,False,False,True,False,True,False
7232,True,False,False,False,False,False,False,False,False
7233,True,False,False,False,False,True,False,True,False
7234,False,False,False,True,False,True,False,False,False
7235,True,False,True,False,False,True,False,True,False
7236,True,False,False,True,False,True,False,True,False
7240,False,False,True,False,False,True,False,True,False
7241,True,False,True,False,False,False,False,True,False
7242,False,False,False,False,False,True,False,True,False
7243,False,True,True,False,False,True,False,True,False
7244,False,True,False,True,False,True,False,True,False
7245,True,False,False,False,False,True,False,True,False
7246,False,True,False,False,False,True,False,True,False
7250,False,False,False,False,False,True,False,False,False
7251,False,False,True,False,True,False,True,False,False
7252,True,False,False,True,False,False,True,False,False
7253,True,False,False,False,False,False,False,False,False
7254,True,False,False,True,False,True,False,False,False
7255,False,False,True,False,False,False,False,False,False
7256,True,False,True,False,False,False,True,False,False
7260,False,True,False,True,False,True,False,True,False
7261,False,False,False,True,False,False,False,False,False
7262,True,False,True,False,True,False,True,False,True
7263,False,False,True,False,True,False,True,False,True
7264,True,False,False,True,True,False,True,False,False
7265,True,False,True,False,True,False,True,False,True
7266,True,False,True,False,True,False,True,False,False
7270,True,False,False,False,False,False,False,False,False
